Date,Time,Event,Asset,Rate,Currency,Amount,Amount_Unit,AUD_Value,Fee_Amount,Fee_Unit,Fee_AUD,Balance,Balance_Unit
17/08/2022,10:59:59,REWARD,BTC,,,0.000001080,BTC,0.03699505,0.000,BTC,0,0.02489142,BTC
17/08/2022,10:59:59,REWARD,ETH,,,0.00001917,ETH,0.05189073,0.000,ETH,0,1.49269747,ETH
18/08/2022,10:59:59,REWARD,SOL,,,0.00038246,SOL,0.02238225,0.000,SOL,0,2.32864142,SOL
18/08/2022,10:59:59,REWARD,MATIC,,,0.08666644,MATIC,0.11126447,0.000,MATIC,0,263.87785985,MATIC
18/08/2022,10:59:59,REWARD,BTC,,,0.000001080,BTC,0.03651675,0.000,BTC,0,0.0248925,BTC
18/08/2022,10:59:59,REWARD,ETH,,,0.00001917,ETH,0.05120491,0.000,ETH,0,1.49271664,ETH
19/08/2022,10:59:59,REWARD,SOL,,,0.00038252,SOL,0.02119055,0.000,SOL,0,2.32902394,SOL
19/08/2022,10:59:59,REWARD,MATIC,,,0.08669491,MATIC,0.10424337,0.000,MATIC,0,263.96455476,MATIC
19/08/2022,10:59:59,REWARD,BTC,,,0.000001080,BTC,0.03557977,0.000,BTC,0,0.02489358,BTC
19/08/2022,10:59:59,REWARD,ETH,,,0.00001917,ETH,0.0506089,0.000,ETH,0,1.49273581,ETH
20/08/2022,10:59:59,REWARD,SOL,,,0.00024996,SOL,0.01330517,0.000,SOL,0,2.3292739,SOL
20/08/2022,10:59:59,REWARD,MATIC,,,0.05709290,MATIC,0.06551028,0.000,MATIC,0,264.02164766,MATIC
20/08/2022,10:59:59,REWARD,BTC,,,0.000001080,BTC,0.03326222,0.000,BTC,0,0.02489466,BTC
20/08/2022,10:59:59,REWARD,ETH,,,0.00001918,ETH,0.04547368,0.000,ETH,0,1.49275499,ETH
21/08/2022,10:59:59,REWARD,SOL,,,0.00024998,SOL,0.01283122,0.000,SOL,0,2.32952388,SOL
21/08/2022,10:59:59,REWARD,MATIC,,,0.05710525,MATIC,0.06620272,0.000,MATIC,0,264.07875291,MATIC
21/08/2022,10:59:59,REWARD,BTC,,,0.000001080,BTC,0.03346341,0.000,BTC,0,0.02489574,BTC
21/08/2022,10:59:59,REWARD,ETH,,,0.00001918,ETH,0.04450371,0.000,ETH,0,1.49277417,ETH
22/08/2022,10:59:59,REWARD,SOL,,,0.00025001,SOL,0.0131321,0.000,SOL,0,2.32977389,SOL
22/08/2022,10:59:59,REWARD,MATIC,,,0.05711760,MATIC,0.06722088,0.000,MATIC,0,264.13587051,MATIC
22/08/2022,10:59:59,REWARD,BTC,,,0.000001080,BTC,0.03362962,0.000,BTC,0,0.02489682,BTC
22/08/2022,10:59:59,REWARD,ETH,,,0.00001918,ETH,0.0446696,0.000,ETH,0,1.49279335,ETH
23/08/2022,10:59:59,REWARD,SOL,,,0.00025004,SOL,0.01288054,0.000,SOL,0,2.33002393,SOL
23/08/2022,10:59:59,REWARD,MATIC,,,0.05712995,MATIC,0.06766177,0.000,MATIC,0,264.19300046,MATIC
23/08/2022,10:59:59,REWARD,BTC,,,0.000001081,BTC,0.03342645,0.000,BTC,0,0.024897901,BTC
23/08/2022,10:59:59,REWARD,ETH,,,0.00001918,ETH,0.04525474,0.000,ETH,0,1.49281253,ETH
24/08/2022,10:59:59,REWARD,SOL,,,0.00025006,SOL,0.01270137,0.000,SOL,0,2.33027399,SOL
24/08/2022,10:59:59,REWARD,MATIC,,,0.05714231,MATIC,0.06703771,0.000,MATIC,0,264.25014277,MATIC
24/08/2022,10:59:59,REWARD,BTC,,,0.000001081,BTC,0.0331725,0.000,BTC,0,0.024898982,BTC
24/08/2022,10:59:59,REWARD,ETH,,,0.00001919,ETH,0.04486362,0.000,ETH,0,1.49283172,ETH
25/08/2022,10:59:59,REWARD,SOL,,,0.00025009,SOL,0.01275189,0.000,SOL,0,2.33052408,SOL
25/08/2022,10:59:59,REWARD,MATIC,,,0.05715467,MATIC,0.06749604,0.000,MATIC,0,264.30729744,MATIC
25/08/2022,10:59:59,REWARD,BTC,,,0.000001081,BTC,0.03352417,0.000,BTC,0,0.024900063,BTC
25/08/2022,10:59:59,REWARD,ETH,,,0.00001919,ETH,0.04641239,0.000,ETH,0,1.49285091,ETH
26/08/2022,10:59:59,REWARD,SOL,,,0.00025012,SOL,0.0125903,0.000,SOL,0,2.3307742,SOL
26/08/2022,10:59:59,REWARD,MATIC,,,0.05716703,MATIC,0.06758045,0.000,MATIC,0,264.36446447,MATIC
26/08/2022,10:59:59,REWARD,BTC,,,0.000001081,BTC,0.03346412,0.000,BTC,0,0.024901144,BTC
26/08/2022,10:59:59,REWARD,ETH,,,0.00001919,ETH,0.04646862,0.000,ETH,0,1.4928701,ETH
27/08/2022,10:59:59,REWARD,SOL,,,0.00025014,SOL,0.01154732,0.000,SOL,0,2.33102434,SOL
27/08/2022,10:59:59,REWARD,MATIC,,,0.05717940,MATIC,0.06391326,0.000,MATIC,0,264.42164387,MATIC
27/08/2022,10:59:59,REWARD,BTC,,,0.000001081,BTC,0.03164846,0.000,BTC,0,0.024902225,BTC
27/08/2022,10:59:59,REWARD,ETH,,,0.00001919,ETH,0.04165875,0.000,ETH,0,1.49288929,ETH
28/08/2022,10:59:59,REWARD,SOL,,,0.00025017,SOL,0.01142245,0.000,SOL,0,2.33127451,SOL
28/08/2022,10:59:59,REWARD,MATIC,,,0.05719176,MATIC,0.06719343,0.000,MATIC,0,264.47883563,MATIC
28/08/2022,10:59:59,REWARD,BTC,,,0.000001081,BTC,0.03139288,0.000,BTC,0,0.024903306,BTC
28/08/2022,10:59:59,REWARD,ETH,,,0.00001919,ETH,0.04164337,0.000,ETH,0,1.49290848,ETH
29/08/2022,10:59:59,REWARD,SOL,,,0.00025020,SOL,0.01102337,0.000,SOL,0,2.33152471,SOL
29/08/2022,10:59:59,REWARD,MATIC,,,0.05720413,MATIC,0.0639622,0.000,MATIC,0,264.53603976,MATIC
29/08/2022,10:59:59,REWARD,BTC,,,0.000001081,BTC,0.03112709,0.000,BTC,0,0.024904387,BTC
29/08/2022,10:59:59,REWARD,ETH,,,0.00001920,ETH,0.04045348,0.000,ETH,0,1.49292768,ETH
30/08/2022,10:59:59,REWARD,SOL,,,0.00025022,SOL,0.01167102,0.000,SOL,0,2.33177493,SOL
30/08/2022,10:59:59,REWARD,MATIC,,,0.05721651,MATIC,0.06735736,0.000,MATIC,0,264.59325627,MATIC
30/08/2022,10:59:59,REWARD,BTC,,,0.000001081,BTC,0.03171593,0.000,BTC,0,0.024905468,BTC
30/08/2022,10:59:59,REWARD,ETH,,,0.00001920,ETH,0.04286646,0.000,ETH,0,1.49294688,ETH
31/08/2022,10:59:59,REWARD,SOL,,,0.00025025,SOL,0.01166923,0.000,SOL,0,2.33202518,SOL
31/08/2022,10:59:59,REWARD,MATIC,,,0.05722888,MATIC,0.06928787,0.000,MATIC,0,264.65048515,MATIC
31/08/2022,10:59:59,REWARD,BTC,,,0.000001082,BTC,0.0320128,0.000,BTC,0,0.02490655,BTC
31/08/2022,10:59:59,REWARD,ETH,,,0.00001920,ETH,0.04444728,0.000,ETH,0,1.49296608,ETH
1/09/2022,10:59:59,REWARD,SOL,,,0.00025028,SOL,0.01155502,0.000,SOL,0,2.33227546,SOL
1/09/2022,10:59:59,REWARD,MATIC,,,0.05724126,MATIC,0.07174591,0.000,MATIC,0,264.70772641,MATIC
1/09/2022,10:59:59,REWARD,BTC,,,0.000001082,BTC,0.03189186,0.000,BTC,0,0.024907632,BTC
1/09/2022,10:59:59,REWARD,ETH,,,0.00001920,ETH,0.04385784,0.000,ETH,0,1.49298528,ETH
2/09/2022,10:59:59,REWARD,SOL,,,0.00025030,SOL,0.01157823,0.000,SOL,0,2.33252576,SOL
2/09/2022,10:59:59,REWARD,MATIC,,,0.05725364,MATIC,0.07404299,0.000,MATIC,0,264.76498005,MATIC
2/09/2022,10:59:59,REWARD,BTC,,,0.000001082,BTC,0.03190073,0.000,BTC,0,0.024908714,BTC
2/09/2022,10:59:59,REWARD,ETH,,,0.00001920,ETH,0.04518154,0.000,ETH,0,1.49300448,ETH
3/09/2022,10:59:59,REWARD,SOL,,,0.00025033,SOL,0.01145494,0.000,SOL,0,2.33277609,SOL
3/09/2022,10:59:59,REWARD,MATIC,,,0.05726602,MATIC,0.07359358,0.000,MATIC,0,264.82224607,MATIC
3/09/2022,10:59:59,REWARD,BTC,,,0.000001082,BTC,0.03167415,0.000,BTC,0,0.024909796,BTC
3/09/2022,10:59:59,REWARD,ETH,,,0.00001921,ETH,0.04409244,0.000,ETH,0,1.49302369,ETH
4/09/2022,10:59:59,REWARD,SOL,,,0.00025036,SOL,0.01144147,0.000,SOL,0,2.33302645,SOL
4/09/2022,10:59:59,REWARD,MATIC,,,0.05727841,MATIC,0.0746103,0.000,MATIC,0,264.87952448,MATIC
4/09/2022,10:59:59,REWARD,BTC,,,0.000001082,BTC,0.03144169,0.000,BTC,0,0.024910878,BTC
4/09/2022,10:59:59,REWARD,ETH,,,0.00001921,ETH,0.04383047,0.000,ETH,0,1.4930429,ETH
5/09/2022,10:59:59,REWARD,SOL,,,0.00025038,SOL,0.01191613,0.000,SOL,0,2.33327683,SOL
5/09/2022,10:59:59,REWARD,MATIC,,,0.05729080,MATIC,0.07503716,0.000,MATIC,0,264.93681528,MATIC
5/09/2022,10:59:59,REWARD,BTC,,,0.000001082,BTC,0.03167985,0.000,BTC,0,0.02491196,BTC
5/09/2022,10:59:59,REWARD,ETH,,,0.00001921,ETH,0.04462164,0.000,ETH,0,1.49306211,ETH
6/09/2022,10:59:59,REWARD,SOL,,,0.00025041,SOL,0.01219926,0.000,SOL,0,2.33352724,SOL
6/09/2022,10:59:59,REWARD,MATIC,,,0.05730319,MATIC,0.07480163,0.000,MATIC,0,264.99411847,MATIC
6/09/2022,10:59:59,REWARD,BTC,,,0.000001082,BTC,0.03143618,0.000,BTC,0,0.024913042,BTC
6/09/2022,10:59:59,REWARD,ETH,,,0.00001921,ETH,0.04618826,0.000,ETH,0,1.49308132,ETH
7/09/2022,10:59:59,REWARD,SOL,,,0.00025044,SOL,0.01151555,0.000,SOL,0,2.33377768,SOL
7/09/2022,10:59:59,REWARD,MATIC,,,0.05731558,MATIC,0.06840101,0.000,MATIC,0,265.05143405,MATIC
7/09/2022,10:59:59,REWARD,BTC,,,0.000001082,BTC,0.03003058,0.000,BTC,0,0.024914124,BTC
7/09/2022,10:59:59,REWARD,ETH,,,0.00001921,ETH,0.04304565,0.000,ETH,0,1.49310053,ETH
8/09/2022,10:59:59,REWARD,SOL,,,0.00025047,SOL,0.01203799,0.000,SOL,0,2.33402815,SOL
8/09/2022,10:59:59,REWARD,MATIC,,,0.05732798,MATIC,0.07170022,0.000,MATIC,0,265.10876203,MATIC
8/09/2022,10:59:59,REWARD,BTC,,,0.000001082,BTC,0.03086038,0.000,BTC,0,0.024915206,BTC
8/09/2022,10:59:59,REWARD,ETH,,,0.00001922,ETH,0.0464286,0.000,ETH,0,1.49311975,ETH
9/09/2022,10:59:59,REWARD,SOL,,,0.00025049,SOL,0.01265687,0.000,SOL,0,2.33427864,SOL
9/09/2022,10:59:59,REWARD,MATIC,,,0.05734038,MATIC,0.07139574,0.000,MATIC,0,265.16610241,MATIC
9/09/2022,10:59:59,REWARD,BTC,,,0.000001083,BTC,0.03084202,0.000,BTC,0,0.024916289,BTC
9/09/2022,10:59:59,REWARD,ETH,,,0.00001922,ETH,0.04623663,0.000,ETH,0,1.49313897,ETH
10/09/2022,10:59:59,REWARD,SOL,,,0.00025052,SOL,0.0127534,0.000,SOL,0,2.33452916,SOL
10/09/2022,10:59:59,REWARD,MATIC,,,0.05735278,MATIC,0.07412047,0.000,MATIC,0,265.22345519,MATIC
10/09/2022,10:59:59,REWARD,BTC,,,0.000001083,BTC,0.03368523,0.000,BTC,0,0.024917372,BTC
10/09/2022,10:59:59,REWARD,ETH,,,0.00001922,ETH,0.04882877,0.000,ETH,0,1.49315819,ETH
11/09/2022,10:59:59,REWARD,SOL,,,0.00025055,SOL,0.0128962,0.000,SOL,0,2.33477971,SOL
11/09/2022,10:59:59,REWARD,MATIC,,,0.05736519,MATIC,0.07528533,0.000,MATIC,0,265.28082038,MATIC
11/09/2022,10:59:59,REWARD,BTC,,,0.000001083,BTC,0.03401814,0.000,BTC,0,0.024918455,BTC
11/09/2022,10:59:59,REWARD,ETH,,,0.00001922,ETH,0.04961472,0.000,ETH,0,1.49317741,ETH
12/09/2022,10:59:59,REWARD,SOL,,,0.00025057,SOL,0.01269534,0.000,SOL,0,2.33503028,SOL
12/09/2022,10:59:59,REWARD,MATIC,,,0.05737760,MATIC,0.07461258,0.000,MATIC,0,265.33819798,MATIC
12/09/2022,10:59:59,REWARD,BTC,,,0.000001083,BTC,0.03455474,0.000,BTC,0,0.024919538,BTC
12/09/2022,10:59:59,REWARD,ETH,,,0.00001922,ETH,0.04892078,0.000,ETH,0,1.49319663,ETH
13/09/2022,10:59:59,REWARD,SOL,,,0.00025060,SOL,0.0134848,0.000,SOL,0,2.33528088,SOL
13/09/2022,10:59:59,REWARD,MATIC,,,0.05739001,MATIC,0.07652227,0.000,MATIC,0,265.39558799,MATIC
13/09/2022,10:59:59,REWARD,BTC,,,0.000001083,BTC,0.03510829,0.000,BTC,0,0.024920621,BTC
13/09/2022,10:59:59,REWARD,ETH,,,0.00001923,ETH,0.0477658,0.000,ETH,0,1.49321586,ETH
14/09/2022,10:59:59,REWARD,SOL,,,0.00025063,SOL,0.01239269,0.000,SOL,0,2.33553151,SOL
14/09/2022,10:59:59,REWARD,MATIC,,,0.05740242,MATIC,0.07355941,0.000,MATIC,0,265.45299041,MATIC
14/09/2022,10:59:59,REWARD,BTC,,,0.000001083,BTC,0.03288539,0.000,BTC,0,0.024921704,BTC
14/09/2022,10:59:59,REWARD,ETH,,,0.00001923,ETH,0.04567668,0.000,ETH,0,1.49323509,ETH
15/09/2022,10:59:59,REWARD,SOL,,,0.00025065,SOL,0.01250953,0.000,SOL,0,2.33578216,SOL
15/09/2022,10:59:59,REWARD,MATIC,,,0.05741483,MATIC,0.07197305,0.000,MATIC,0,265.51040524,MATIC
15/09/2022,10:59:59,REWARD,BTC,,,0.000001083,BTC,0.03220558,0.000,BTC,0,0.024922787,BTC
15/09/2022,10:59:59,REWARD,ETH,,,0.00001923,ETH,0.04554087,0.000,ETH,0,1.49325432,ETH
16/09/2022,10:59:59,REWARD,SOL,,,0.00025068,SOL,0.01235728,0.000,SOL,0,2.33603284,SOL
16/09/2022,10:59:59,REWARD,MATIC,,,0.05742725,MATIC,0.07009005,0.000,MATIC,0,265.56783249,MATIC
16/09/2022,10:59:59,REWARD,BTC,,,0.000001083,BTC,0.03187209,0.000,BTC,0,0.02492387,BTC
16/09/2022,10:59:59,REWARD,ETH,,,0.00001923,ETH,0.04194603,0.000,ETH,0,1.49327355,ETH
17/09/2022,10:59:59,REWARD,SOL,,,0.00025071,SOL,0.01221864,0.000,SOL,0,2.33628355,SOL
17/09/2022,10:59:59,REWARD,MATIC,,,0.05743967,MATIC,0.06991476,0.000,MATIC,0,265.62527216,MATIC
17/09/2022,10:59:59,REWARD,BTC,,,0.000001084,BTC,0.03213991,0.000,BTC,0,0.024924954,BTC
17/09/2022,10:59:59,REWARD,ETH,,,0.00001924,ETH,0.04132142,0.000,ETH,0,1.49329279,ETH
18/09/2022,10:59:59,REWARD,SOL,,,0.00025073,SOL,0.01261579,0.000,SOL,0,2.33653428,SOL
18/09/2022,10:59:59,REWARD,MATIC,,,0.05745210,MATIC,0.07036812,0.000,MATIC,0,265.68272426,MATIC
18/09/2022,10:59:59,REWARD,BTC,,,0.000001084,BTC,0.03230748,0.000,BTC,0,0.024926038,BTC
18/09/2022,10:59:59,REWARD,ETH,,,0.00001924,ETH,0.04155742,0.000,ETH,0,1.49331203,ETH
19/09/2022,10:59:59,REWARD,SOL,,,0.00025076,SOL,0.01182058,0.000,SOL,0,2.33678504,SOL
19/09/2022,10:59:59,REWARD,MATIC,,,0.05746452,MATIC,0.06363098,0.000,MATIC,0,265.74018878,MATIC
19/09/2022,10:59:59,REWARD,BTC,,,0.000001084,BTC,0.03030557,0.000,BTC,0,0.024927122,BTC
19/09/2022,10:59:59,REWARD,ETH,,,0.00001924,ETH,0.03735371,0.000,ETH,0,1.49333127,ETH
20/09/2022,10:59:59,REWARD,SOL,,,0.00025079,SOL,0.01210825,0.000,SOL,0,2.33703583,SOL
20/09/2022,10:59:59,REWARD,MATIC,,,0.05747695,MATIC,0.06467042,0.000,MATIC,0,265.79766573,MATIC
20/09/2022,10:59:59,REWARD,BTC,,,0.000001084,BTC,0.03135219,0.000,BTC,0,0.024928206,BTC
20/09/2022,10:59:59,REWARD,ETH,,,0.00001924,ETH,0.03904979,0.000,ETH,0,1.49335051,ETH
21/09/2022,10:59:59,REWARD,SOL,,,0.00025082,SOL,0.01190099,0.000,SOL,0,2.33728665,SOL
21/09/2022,10:59:59,REWARD,MATIC,,,0.05748938,MATIC,0.06381301,0.000,MATIC,0,265.85515511,MATIC
21/09/2022,10:59:59,REWARD,BTC,,,0.000001084,BTC,0.0308508,0.000,BTC,0,0.02492929,BTC
21/09/2022,10:59:59,REWARD,ETH,,,0.00001924,ETH,0.03860599,0.000,ETH,0,1.49336975,ETH
22/09/2022,10:59:59,REWARD,SOL,,,0.00025084,SOL,0.01174549,0.000,SOL,0,2.33753749,SOL
22/09/2022,10:59:59,REWARD,MATIC,,,0.05750182,MATIC,0.06234167,0.000,MATIC,0,265.91265693,MATIC
22/09/2022,10:59:59,REWARD,BTC,,,0.000001084,BTC,0.03075678,0.000,BTC,0,0.024930374,BTC
22/09/2022,10:59:59,REWARD,ETH,,,0.00001925,ETH,0.03686067,0.000,ETH,0,1.493389,ETH
23/09/2022,10:59:59,REWARD,SOL,,,0.00025087,SOL,0.01218214,0.000,SOL,0,2.33778836,SOL
23/09/2022,10:59:59,REWARD,MATIC,,,0.05751426,MATIC,0.06536083,0.000,MATIC,0,265.97017119,MATIC
23/09/2022,10:59:59,REWARD,BTC,,,0.000001084,BTC,0.03162728,0.000,BTC,0,0.024931458,BTC
23/09/2022,10:59:59,REWARD,ETH,,,0.00001925,ETH,0.03882334,0.000,ETH,0,1.49340825,ETH
24/09/2022,10:59:59,REWARD,SOL,,,0.00025090,SOL,0.01298094,0.000,SOL,0,2.33803926,SOL
24/09/2022,10:59:59,REWARD,MATIC,,,0.05752669,MATIC,0.06794215,0.000,MATIC,0,266.02769788,MATIC
24/09/2022,10:59:59,REWARD,BTC,,,0.000001084,BTC,0.03179758,0.000,BTC,0,0.024932542,BTC
24/09/2022,10:59:59,REWARD,ETH,,,0.00001925,ETH,0.0389965,0.000,ETH,0,1.4934275,ETH
25/09/2022,10:59:59,REWARD,SOL,,,0.00025092,SOL,0.01286958,0.000,SOL,0,2.33829018,SOL
25/09/2022,10:59:59,REWARD,MATIC,,,0.05753914,MATIC,0.06672084,0.000,MATIC,0,266.08523702,MATIC
25/09/2022,10:59:59,REWARD,BTC,,,0.000001085,BTC,0.03152184,0.000,BTC,0,0.024933627,BTC
25/09/2022,10:59:59,REWARD,ETH,,,0.00001925,ETH,0.03903498,0.000,ETH,0,1.49344675,ETH
26/09/2022,10:59:59,REWARD,SOL,,,0.00025095,SOL,0.01244995,0.000,SOL,0,2.33854113,SOL
26/09/2022,10:59:59,REWARD,MATIC,,,0.05755158,MATIC,0.06581068,0.000,MATIC,0,266.1427886,MATIC
26/09/2022,10:59:59,REWARD,BTC,,,0.000001085,BTC,0.03136076,0.000,BTC,0,0.024934712,BTC
26/09/2022,10:59:59,REWARD,ETH,,,0.00001925,ETH,0.03861517,0.000,ETH,0,1.493466,ETH
27/09/2022,10:59:59,REWARD,SOL,,,0.00025098,SOL,0.01330246,0.000,SOL,0,2.33879211,SOL
27/09/2022,10:59:59,REWARD,MATIC,,,0.05756403,MATIC,0.06830141,0.000,MATIC,0,266.20035263,MATIC
27/09/2022,10:59:59,REWARD,BTC,,,0.000001085,BTC,0.03345026,0.000,BTC,0,0.024935797,BTC
27/09/2022,10:59:59,REWARD,ETH,,,0.00001926,ETH,0.04098615,0.000,ETH,0,1.49348526,ETH
28/09/2022,10:59:59,REWARD,SOL,,,0.00025100,SOL,0.01281811,0.000,SOL,0,2.33904311,SOL
28/09/2022,10:59:59,REWARD,MATIC,,,0.05757648,MATIC,0.06488527,0.000,MATIC,0,266.25792911,MATIC
28/09/2022,10:59:59,REWARD,BTC,,,0.000001085,BTC,0.03162338,0.000,BTC,0,0.024936882,BTC
28/09/2022,10:59:59,REWARD,ETH,,,0.00001926,ETH,0.03860063,0.000,ETH,0,1.49350452,ETH
29/09/2022,10:59:59,REWARD,SOL,,,0.00025103,SOL,0.01292605,0.000,SOL,0,2.33929414,SOL
29/09/2022,10:59:59,REWARD,MATIC,,,0.05758893,MATIC,0.06621226,0.000,MATIC,0,266.31551804,MATIC
29/09/2022,10:59:59,REWARD,BTC,,,0.000001085,BTC,0.03254711,0.000,BTC,0,0.024937967,BTC
29/09/2022,10:59:59,REWARD,ETH,,,0.00001926,ETH,0.03976399,0.000,ETH,0,1.49352378,ETH
30/09/2022,10:59:59,REWARD,SOL,,,0.00025106,SOL,0.01307432,0.000,SOL,0,2.3395452,SOL
30/09/2022,10:59:59,REWARD,MATIC,,,0.05760139,MATIC,0.06883217,0.000,MATIC,0,266.37311943,MATIC
30/09/2022,10:59:59,REWARD,BTC,,,0.000001085,BTC,0.03236623,0.000,BTC,0,0.024939052,BTC
30/09/2022,10:59:59,REWARD,ETH,,,0.00001926,ETH,0.0393291,0.000,ETH,0,1.49354304,ETH
1/10/2022,10:59:59,REWARD,SOL,,,0.00025108,SOL,0.01288677,0.000,SOL,0,2.33979628,SOL
1/10/2022,10:59:59,REWARD,MATIC,,,0.05761385,MATIC,0.06991307,0.000,MATIC,0,266.43073328,MATIC
1/10/2022,10:59:59,REWARD,BTC,,,0.000001085,BTC,0.03294805,0.000,BTC,0,0.024940137,BTC
1/10/2022,10:59:59,REWARD,ETH,,,0.00001927,ETH,0.03994364,0.000,ETH,0,1.49356231,ETH
2/10/2022,10:59:59,REWARD,SOL,,,0.00025111,SOL,0.01284373,0.000,SOL,0,2.34004739,SOL
2/10/2022,10:59:59,REWARD,MATIC,,,0.05762631,MATIC,0.06933143,0.000,MATIC,0,266.48835959,MATIC
2/10/2022,10:59:59,REWARD,BTC,,,0.000001085,BTC,0.03275502,0.000,BTC,0,0.024941222,BTC
2/10/2022,10:59:59,REWARD,ETH,,,0.00001927,ETH,0.03949476,0.000,ETH,0,1.49358158,ETH
3/10/2022,10:59:59,REWARD,SOL,,,0.00025114,SOL,0.01260068,0.000,SOL,0,2.34029853,SOL
3/10/2022,10:59:59,REWARD,MATIC,,,0.05763877,MATIC,0.06924946,0.000,MATIC,0,266.54599836,MATIC
3/10/2022,10:59:59,REWARD,BTC,,,0.000001085,BTC,0.03234777,0.000,BTC,0,0.024942307,BTC
3/10/2022,10:59:59,REWARD,ETH,,,0.00001927,ETH,0.03867317,0.000,ETH,0,1.49360085,ETH
4/10/2022,10:59:59,REWARD,SOL,,,0.00025117,SOL,0.01271399,0.000,SOL,0,2.3405497,SOL
4/10/2022,10:59:59,REWARD,MATIC,,,0.05765124,MATIC,0.07194988,0.000,MATIC,0,266.6036496,MATIC
4/10/2022,10:59:59,REWARD,BTC,,,0.000001086,BTC,0.03265291,0.000,BTC,0,0.024943393,BTC
4/10/2022,10:59:59,REWARD,ETH,,,0.00001927,ETH,0.03921893,0.000,ETH,0,1.49362012,ETH
5/10/2022,10:59:59,REWARD,SOL,,,0.00025119,SOL,0.01313561,0.000,SOL,0,2.34080089,SOL
5/10/2022,10:59:59,REWARD,MATIC,,,0.05766371,MATIC,0.07465629,0.000,MATIC,0,266.66131331,MATIC
5/10/2022,10:59:59,REWARD,BTC,,,0.000001086,BTC,0.0338538,0.000,BTC,0,0.024944479,BTC
5/10/2022,10:59:59,REWARD,ETH,,,0.00001927,ETH,0.04026681,0.000,ETH,0,1.49363939,ETH
6/10/2022,10:59:59,REWARD,SOL,,,0.00025122,SOL,0.01323178,0.000,SOL,0,2.34105211,SOL
6/10/2022,10:59:59,REWARD,MATIC,,,0.05767618,MATIC,0.07527714,0.000,MATIC,0,266.71898949,MATIC
6/10/2022,10:59:59,REWARD,BTC,,,0.000001086,BTC,0.033774,0.000,BTC,0,0.024945565,BTC
6/10/2022,10:59:59,REWARD,ETH,,,0.00001928,ETH,0.04047883,0.000,ETH,0,1.49365867,ETH
7/10/2022,10:59:59,REWARD,SOL,,,0.00025125,SOL,0.01309947,0.000,SOL,0,2.34130336,SOL
7/10/2022,10:59:59,REWARD,MATIC,,,0.05768866,MATIC,0.07516781,0.000,MATIC,0,266.77667815,MATIC
7/10/2022,10:59:59,REWARD,BTC,,,0.0000006706,BTC,0.02088755,0.000,BTC,0,0.0249462356,BTC
7/10/2022,10:59:59,REWARD,ETH,,,0.00001190,ETH,0.02511184,0.000,ETH,0,1.49367057,ETH
8/10/2022,10:59:59,REWARD,SOL,,,0.00025127,SOL,0.01298861,0.000,SOL,0,2.34155463,SOL
8/10/2022,10:59:59,REWARD,MATIC,,,0.05770113,MATIC,0.07519415,0.000,MATIC,0,266.83437928,MATIC
8/10/2022,10:59:59,REWARD,BTC,,,0.0000006706,BTC,0.02061318,0.000,BTC,0,0.0249469062,BTC
8/10/2022,10:59:59,REWARD,ETH,,,0.00001190,ETH,0.02493535,0.000,ETH,0,1.49368247,ETH
9/10/2022,10:59:59,REWARD,SOL,,,0.00025130,SOL,0.01286692,0.000,SOL,0,2.34180593,SOL
9/10/2022,10:59:59,REWARD,MATIC,,,0.05771361,MATIC,0.07358753,0.000,MATIC,0,266.89209289,MATIC
9/10/2022,10:59:59,REWARD,BTC,,,0.0000006707,BTC,0.02042077,0.000,BTC,0,0.0249475769,
9/10/2022,10:59:59,REWARD,ETH,,,0.00001191,ETH,0.02450467,0.000,ETH,0,1.49369438,ETH
10/10/2022,10:59:59,REWARD,SOL,,,0.00025133,SOL,0.01312893,0.000,SOL,0,2.34205726,SOL
10/10/2022,10:59:59,REWARD,MATIC,,,0.05772610,MATIC,0.07546148,0.000,MATIC,0,266.94981899,MATIC
10/10/2022,10:59:59,REWARD,BTC,,,0.0000006707,BTC,0.02039077,0.000,BTC,0,0.0249482476,BTC
10/10/2022,10:59:59,REWARD,ETH,,,0.00001191,ETH,0.02431898,0.000,ETH,0,1.49370629,ETH
11/10/2022,10:59:59,REWARD,SOL,,,0.00025135,SOL,0.01258887,0.000,SOL,0,2.34230861,SOL
11/10/2022,10:59:59,REWARD,MATIC,,,0.05773858,MATIC,0.0734649,0.000,MATIC,0,267.00755757,MATIC
11/10/2022,10:59:59,REWARD,BTC,,,0.0000006707,BTC,0.02039986,0.000,BTC,0,0.0249489183,BTC
11/10/2022,10:59:59,REWARD,ETH,,,0.00001191,ETH,0.02431531,0.000,ETH,0,1.4937182,ETH
12/10/2022,10:59:59,REWARD,SOL,,,0.00025138,SOL,0.01246542,0.000,SOL,0,2.34255999,SOL
12/10/2022,10:59:59,REWARD,MATIC,,,0.05775107,MATIC,0.07320434,0.000,MATIC,0,267.06530864,MATIC
12/10/2022,10:59:59,REWARD,BTC,,,0.0000006708,BTC,0.02045411,0.000,BTC,0,0.0249495891,BTC
12/10/2022,10:59:59,REWARD,ETH,,,0.00001191,ETH,0.02447219,0.000,ETH,0,1.49373011,ETH
13/10/2022,10:59:59,REWARD,SOL,,,0.00025141,SOL,0.01245621,0.000,SOL,0,2.3428114,SOL
13/10/2022,10:59:59,REWARD,MATIC,,,0.05776356,MATIC,0.07068843,0.000,MATIC,0,267.1230722,MATIC
